date,open,high,low,close,volume,pct_change,target,symbol,MA5,MA10,MA20,Volatility,RSI,lag_close_1,lag_pct_1
16-10-2008,0.010303536,0.0118807,0.010275851,0.011912227,0.000684694,0.052839117,1.0,ADANIPORTS,0.01143173,0.012028566,0.012920998,0.001990377,0.391538102,380.4,-0.045899172
17-10-2008,0.01197612,0.011910577,0.011700699,0.011927446,0.0004166,0.001248439,1.0,ADANIPORTS,0.011748647,0.011926549,0.012776207,0.001761907,0.406121957,400.5,0.052839117
20-10-2008,0.011727553,0.012122706,0.011454238,0.012201395,0.000509946,0.02244389,1.0,ADANIPORTS,0.011932287,0.011859206,0.012706273,0.001535889,0.449505905,401.0,0.001248439
21-10-2008,0.012260624,0.012854699,0.012122762,0.012992804,0.000481671,0.063414634,1.0,ADANIPORTS,0.012161376,0.011932713,0.012674393,0.00180838,0.529176836,410.0,0.02244389
22-10-2008,0.012473253,0.012675436,0.012641869,0.012513393,0.000193128,-0.036123853,0.0,ADANIPORTS,0.012406126,0.011948124,0.012637511,0.001846392,0.475462764,436.0,0.063414634
23-10-2008,0.011793438,0.012107767,0.011757693,0.012058333,0.000199429,-0.035574063,0.0,ADANIPORTS,0.012435607,0.011974475,0.012579298,0.001856586,0.441176471,420.25,-0.036123853
24-10-2008,0.011664663,0.011800031,0.010864274,0.011148213,0.001257852,-0.073772514,0.0,ADANIPORTS,0.012278377,0.012054609,0.01246756,0.001467316,0.39640301,405.3,-0.035574063
27-10-2008,0.010975864,0.01099932,0.009642756,0.010078289,0.000545621,-0.093633458,0.0,ADANIPORTS,0.011849987,0.011931789,0.012311751,0.00205388,0.375130254,375.4,-0.073772514
28-10-2008,0.011119613,0.011056087,0.010767231,0.010802732,7.76e-05,0.069948567,1.0,ADANIPORTS,0.011408084,0.011824995,0.012207202,0.002203368,0.417044718,340.25,-0.093633458
29-10-2008,0.010966879,0.011002308,0.010155701,0.010151342,0.00024096,-0.058783134,0.0,ADANIPORTS,0.010931481,0.011708647,0.012081868,0.002524179,0.413162119,364.05,0.069948567
31-10-2008,0.010436803,0.010613903,0.010494584,0.010615534,0.000472487,0.044506056,1.0,ADANIPORTS,0.010640359,0.01157735,0.011966613,0.002615617,0.515211167,342.65,-0.058783134
03-11-2008,0.010856072,0.010852922,0.010582385,0.010537915,0.000905363,-0.007124895,0.0,ADANIPORTS,0.010517216,0.011436654,0.011843545,0.00267157,0.450746269,357.9,0.044506056
04-11-2008,0.010436803,0.010374885,0.010212695,0.010292882,0.000886153,-0.022653722,0.0,ADANIPORTS,0.010560516,0.011243407,0.011711413,0.002654643,0.393228085,355.35,-0.007124895
05-11-2008,0.010526647,0.010730425,0.010594708,0.010519651,0.000757897,0.021451195,1.0,ADANIPORTS,0.010503397,0.010992989,0.011621709,0.002078175,0.444202741,347.3,-0.022653722
06-11-2008,0.009665648,0.010419701,0.009943129,0.010323321,0.000350396,-0.018181818,0.0,ADANIPORTS,0.010538098,0.010771234,0.011517082,0.001495469,0.379278446,354.75,0.021451195
07-11-2008,0.010167273,0.010195621,0.010137217,0.010105684,0.000436872,-0.02052828,0.0,ADANIPORTS,0.010435223,0.010573519,0.011430192,0.000864369,0.36571685,348.3,-0.018181818
10-11-2008,0.010195724,0.010252388,0.010229639,0.010169605,0.000361411,0.00615565,1.0,ADANIPORTS,0.010360907,0.01047443,0.011420581,0.000627065,0.345450336,341.15,-0.02052828
11-11-2008,0.01007743,0.010464517,0.010246583,0.010260921,0.000606042,0.008739985,1.0,ADANIPORTS,0.010354459,0.010492922,0.011367681,0.000583693,0.267426795,343.25,0.00615565
12-11-2008,0.010197221,0.010135867,0.010058658,0.010056981,0.000393521,-0.019350181,0.0,ADANIPORTS,0.010261103,0.010417412,0.011275243,0.000494752,0.280587276,346.25,0.008739985
14-11-2008,0.009993576,0.010195621,0.009596545,0.009548653,0.000276446,-0.049182742,0.0,ADANIPORTS,0.010104794,0.010356386,0.011185305,0.000782985,0.277942365,339.55,-0.019350181
17-11-2008,0.009545857,0.009771364,0.009474855,0.00974955,0.000542952,0.02044293,1.0,ADANIPORTS,0.010032935,0.010268701,0.011074271,0.000796673,0.358484755,322.85,-0.049182742
18-11-2008,0.009478474,0.009502469,0.009522607,0.009608009,0.000164984,-0.014114433,0.0,ADANIPORTS,0.009919619,0.010174544,0.010955187,0.000827349,0.441410694,329.45,0.02044293
19-11-2008,0.009454516,0.009623472,0.009078978,0.009151427,0.000162057,-0.046182266,0.0,ADANIPORTS,0.009695751,0.010058966,0.010798598,0.001074222,0.279561154,324.8,-0.014114433
20-11-2008,0.008819623,0.008761512,0.008518281,0.008492427,0.000228935,-0.069883796,0.0,ADANIPORTS,0.009380062,0.0098537,0.010567542,0.00146897,0.278994323,309.8,-0.046182266
21-11-2008,0.008430302,0.008489629,0.008210206,0.00841633,0.000243687,-0.008676037,0.0,ADANIPORTS,0.009151587,0.009660608,0.010357193,0.001713378,0.173224785,288.15,-0.069883796
24-11-2008,0.008370406,0.008373107,0.008241013,0.008271745,0.000412108,-0.016628741,0.0,ADANIPORTS,0.008853403,0.009474913,0.010162784,0.001915229,0.169844789,285.65,-0.008676037
25-11-2008,0.008310511,0.00837012,0.008119324,0.008104332,0.000220125,-0.019579922,0.0,ADANIPORTS,0.008549998,0.009265794,0.010006507,0.00201601,0.173774955,280.9,-0.016628741
26-11-2008,0.008017022,0.008065371,0.007902131,0.007892782,0.000182194,-0.02523602,0.0,ADANIPORTS,0.008296035,0.009026009,0.0098943,0.001990974,0.106654512,275.4,-0.019579922
28-11-2008,0.007741503,0.00768593,0.007624863,0.007573175,0.000144421,-0.039113429,0.0,ADANIPORTS,0.008110552,0.008774512,0.009728489,0.00198187,0.102857143,268.45,-0.02523602
01-12-2008,0.007442025,0.007924948,0.007594055,0.007807554,0.000290339,0.029850746,1.0,ADANIPORTS,0.007987716,0.008598217,0.009608156,0.001927433,0.169728784,257.95,-0.039113429
02-12-2008,0.007471973,0.007552976,0.007552465,0.007618833,0.000236221,-0.02333898,0.0,ADANIPORTS,0.007855975,0.008382472,0.009454301,0.001684623,0.146114865,265.65,0.029850746
03-12-2008,0.007564811,0.007774068,0.007724987,0.007713193,0.000155037,0.011948352,1.0,ADANIPORTS,0.007777053,0.008190613,0.009309276,0.001253254,0.146835443,259.45,-0.02333898
04-12-2008,0.007597753,0.007835316,0.00781587,0.007949094,0.000157259,0.029518187,1.0,ADANIPORTS,0.007788415,0.008068871,0.009188942,0.000830601,0.210372229,262.55,0.011948352
05-12-2008,0.007895734,0.008125126,0.007908292,0.007921699,0.000142388,-0.003329634,0.0,ADANIPORTS,0.007858739,0.008011082,0.00905556,0.000694504,0.242409639,270.3,0.029518187
08-12-2008,0.007982582,0.008134089,0.007845137,0.007795378,0.00014639,-0.015404603,0.0,ADANIPORTS,0.007856282,0.007948208,0.008925772,0.000542294,0.183119447,269.4,-0.003329634
10-12-2008,0.007728026,0.008190856,0.007932938,0.008226087,0.00080551,0.0533459,1.0,ADANIPORTS,0.007978811,0.007943584,0.008829271,0.000518307,0.295126354,265.25,-0.015404603
11-12-2008,0.008264092,0.008565816,0.008373486,0.008373715,0.000518007,0.017358626,1.0,ADANIPORTS,0.008112088,0.007970861,0.008737067,0.000640815,0.373075012,279.4,0.0533459
12-12-2008,0.008130824,0.008340242,0.008117783,0.008325013,0.000193968,-0.005628848,0.0,ADANIPORTS,0.008187939,0.008014626,0.008637675,0.000731839,0.465880893,284.25,0.017358626
15-12-2008,0.008550093,0.008728647,0.008549089,0.008646143,0.000397303,0.037325314,1.0,ADANIPORTS,0.008334114,0.008123269,0.00856524,0.000854658,0.542583192,282.65,-0.005628848
16-12-2008,0.008520145,0.009505456,0.008761661,0.009493864,0.000933416,0.094986357,1.0,ADANIPORTS,0.008676826,0.008294016,0.008562427,0.001421649,0.679642058,293.2,0.037325314
17-12-2008,0.009553344,0.010049223,0.00904509,0.009089027,0.001426085,-0.041426569,0.0,ADANIPORTS,0.008850946,0.008442881,0.008528515,0.001476124,0.635299038,321.05,0.094986357
18-12-2008,0.009178996,0.009260463,0.009135972,0.009291445,0.000420142,0.021608448,1.0,ADANIPORTS,0.009036121,0.008602686,0.008512262,0.001529442,0.692662474,307.75,-0.041426569
19-12-2008,0.009208944,0.009484542,0.009319277,0.009478644,0.000480993,0.019561069,1.0,ADANIPORTS,0.009268896,0.00875756,0.008529062,0.001618327,0.772410792,314.4,0.021608448
22-12-2008,0.009388631,0.00944869,0.009288469,0.009209261,0.000208145,-0.027608797,0.0,ADANIPORTS,0.009382519,0.008887932,0.008565865,0.001521477,0.69840586,320.55,0.019561069
23-12-2008,0.008969362,0.009233573,0.009014282,0.009146861,0.000327927,-0.006576837,0.0,ADANIPORTS,0.009312502,0.009024776,0.008603372,0.00124611,0.724307417,311.7,-0.027608797
24-12-2008,0.008882513,0.009209671,0.009137512,0.009242743,0.000275683,0.010172776,1.0,ADANIPORTS,0.009343518,0.009127717,0.008653224,0.001092264,0.724430549,309.65,-0.006576837
26-12-2008,0.009134075,0.0091783,0.009072817,0.009019018,0.000141554,-0.023497442,0.0,ADANIPORTS,0.009288549,0.009193057,0.008700186,0.000922877,0.657552667,312.8,0.010172776
29-12-2008,0.009029257,0.009239549,0.009042009,0.009332538,0.000164389,0.03372074,1.0,ADANIPORTS,0.009259069,0.009295074,0.008774105,0.000625975,0.691608103,305.45,-0.023497442
30-12-2008,0.009502433,0.009717585,0.009383973,0.009452771,0.000240879,0.012509897,1.0,ADANIPORTS,0.009308203,0.009376749,0.008870606,0.000419193,0.725465839,315.75,0.03372074
31-12-2008,0.009418579,0.009559235,0.009688967,0.009623228,0.000272879,0.017516422,1.0,ADANIPORTS,0.009404322,0.009389848,0.008963825,0.000476682,0.704545455,319.7,0.012509897
01-01-2009,0.009568318,0.009774352,0.009761365,0.009881958,0.00028299,0.026129726,1.0,ADANIPORTS,0.0095333,0.009470136,0.009080017,0.000638072,0.713854122,325.3,0.017516422
02-01-2009,0.009822874,0.010007395,0.009873812,0.009804339,0.000351612,-0.007639305,0.0,ADANIPORTS,0.009691758,0.009522069,0.00918738,0.000722157,0.708047945,333.8,0.026129726
05-01-2009,0.009786936,0.011510222,0.009997042,0.011604795,0.003072906,0.178566038,1.0,ADANIPORTS,0.010150244,0.009737352,0.009375069,0.00191071,0.793833132,331.25,-0.007639305
06-01-2009,0.011634715,0.011925516,0.011452698,0.011750901,0.002786056,0.012295082,1.0,ADANIPORTS,0.01061395,0.009994705,0.009571665,0.002511735,0.760449596,390.4,0.178566038
07-01-2009,0.011724558,0.011865761,0.010431429,0.010437467,0.001303291,-0.109185223,0.0,ADANIPORTS,0.010778243,0.010125385,0.009707314,0.002452052,0.628629501,395.2,0.012295082
09-01-2009,0.010096896,0.010584026,0.00953647,0.010009801,0.000476428,-0.039909104,0.0,ADANIPORTS,0.010804038,0.010203053,0.009798892,0.002353194,0.565701559,352.05,-0.109185223
12-01-2009,0.010017534,0.01113078,0.010305118,0.010979277,0.001745092,0.094230769,1.0,ADANIPORTS,0.011041112,0.010401539,0.009932666,0.00223515,0.620068193,338.0,-0.039909104
13-01-2009,0.010915968,0.010882799,0.009861489,0.010367457,0.001249612,-0.054346357,0.0,ADANIPORTS,0.010791448,0.010506329,0.010037528,0.002064329,0.587854999,369.85,0.094230769
14-01-2009,0.010676386,0.011345897,0.010870436,0.011432815,0.001129232,0.10007148,1.0,ADANIPORTS,0.010727266,0.010706818,0.010180599,0.002031099,0.650501002,349.75,-0.054346357
15-01-2009,0.011125603,0.011062063,0.010859653,0.011078203,0.000543981,-0.030279402,0.0,ADANIPORTS,0.010856551,0.010854141,0.010261942,0.001862503,0.616860465,384.75,0.10007148
16-01-2009,0.010975864,0.011211449,0.011044498,0.011149735,0.000463523,0.006298579,1.0,ADANIPORTS,0.011086561,0.01098251,0.010367741,0.001717644,0.638339921,373.1,-0.030279402
19-01-2009,0.011116618,0.011053099,0.010831926,0.01076164,0.000306281,-0.033959249,0.0,ADANIPORTS,0.011042647,0.011079441,0.010443223,0.001442738,0.591896653,375.45,0.006298579
20-01-2009,0.010526647,0.011136756,0.010582385,0.011137559,0.000977448,0.034050179,1.0,ADANIPORTS,0.011198035,0.011032131,0.010528394,0.001336234,0.604889142,362.7,-0.033959249
21-01-2009,0.010826125,0.010912676,0.010617814,0.010574441,0.000337686,-0.049326756,0.0,ADANIPORTS,0.011024836,0.010913009,0.010598485,0.001120596,0.556458898,375.05,0.034050179
22-01-2009,0.010646438,0.010814081,0.010647081,0.010956448,0.000322266,0.035198429,1.0,ADANIPORTS,0.011000269,0.010965558,0.010691391,0.001078989,0.562856125,356.55,-0.049326756
23-01-2009,0.010799172,0.010849934,0.010801119,0.010798166,0.000602841,-0.014088323,0.0,ADANIPORTS,0.010929331,0.011045384,0.010771249,0.000785267,0.557593932,369.1,0.035198429
27-01-2009,0.010826125,0.011062063,0.011075306,0.011157344,0.000278166,0.032426491,1.0,ADANIPORTS,0.011009174,0.011063414,0.010881034,0.000807222,0.468869123,363.9,-0.014088323
28-01-2009,0.01115555,0.011561013,0.011383381,0.011731116,0.000442925,0.05017301,1.0,ADANIPORTS,0.011128939,0.011201491,0.01100418,0.000854355,0.49870078,375.7,0.032426491
29-01-2009,0.011724558,0.011719363,0.011444996,0.011332367,0.000250381,-0.033202382,0.0,ADANIPORTS,0.01128187,0.01119132,0.011100681,0.000827598,0.566787824,394.55,0.05017301
30-01-2009,0.011020785,0.01174924,0.01133717,0.01147543,0.001184333,0.012321405,1.0,ADANIPORTS,0.011386588,0.011231541,0.011195776,0.000890855,0.614234875,381.45,-0.033202382
02-02-2009,0.011422086,0.011719363,0.011537419,0.011580444,0.000690184,0.008934352,1.0,ADANIPORTS,0.011544432,0.011275153,0.011282979,0.000969915,0.554154099,386.15,0.012321405
03-02-2009,0.011484976,0.011566989,0.011444996,0.011306494,0.000270158,-0.023100616,0.0,ADANIPORTS,0.011574527,0.011330322,0.011360101,0.00090967,0.590072993,389.6,0.008934352
04-02-2009,0.011275341,0.011329464,0.011044498,0.010939707,0.000638369,-0.031660536,0.0,ADANIPORTS,0.01141484,0.011310288,0.011325955,0.000933956,0.445380984,380.6,-0.023100616
05-02-2009,0.01088602,0.010823044,0.010924349,0.010919922,0.00041697,-0.001763668,0.0,ADANIPORTS,0.011331619,0.01134527,0.011283291,0.000803006,0.481063365,368.55,-0.031660536
06-02-2009,0.01088602,0.011047124,0.011136921,0.011142125,0.00050911,0.019842348,1.0,ADANIPORTS,0.011264366,0.011364071,0.011319469,0.000772386,0.499121265,367.9,-0.001763668
09-02-2009,0.010992335,0.011286142,0.011301741,0.011455645,0.000369146,0.027452026,1.0,ADANIPORTS,0.011239185,0.011430643,0.011393701,0.000677883,0.581545064,375.2,0.019842348
10-02-2009,0.011305289,0.01174924,0.011260151,0.011180173,0.000706662,-0.023476005,0.0,ADANIPORTS,0.011213696,0.011432955,0.011404015,0.000674557,0.505128205,385.5,0.027452026
11-02-2009,0.010945916,0.011002308,0.010982883,0.011032545,0.000253871,-0.012883517,0.0,ADANIPORTS,0.011232429,0.011362221,0.011438162,0.000586237,0.561253561,376.45,-0.023476005
12-02-2009,0.010862062,0.011053099,0.011013691,0.010904702,0.000397405,-0.011302476,0.0,ADANIPORTS,0.011229358,0.011318918,0.011411048,0.000635045,0.492576419,371.6,-0.012883517
13-02-2009,0.010915968,0.011002308,0.011030635,0.010932097,0.000330174,0.002449646,1.0,ADANIPORTS,0.011186979,0.011263903,0.011403547,0.000611634,0.519963702,367.4,-0.011302476
16-02-2009,0.010906984,0.010843958,0.010728721,0.010635319,0.000314492,-0.026472984,0.0,ADANIPORTS,0.011021458,0.011168205,0.011377136,0.00059381,0.420711974,368.3,0.002449646
17-02-2009,0.010376908,0.010374885,0.010335925,0.01025179,0.000189395,-0.035141542,0.0,ADANIPORTS,0.010834133,0.011061411,0.011350959,0.000822884,0.261530913,358.55,-0.026472984
18-02-2009,0.009927691,0.010067149,0.009997042,0.009892612,0.000255823,-0.034108975,0.0,ADANIPORTS,0.010604123,0.010955388,0.011287042,0.001179219,0.264910537,345.95,-0.035141542
19-02-2009,0.009748004,0.010365922,0.009966235,0.010435945,0.000984459,0.053419123,1.0,ADANIPORTS,0.010509539,0.010906383,0.011279931,0.001217967,0.34989011,334.15,-0.034108975
20-02-2009,0.010167273,0.010509333,0.010428348,0.010413115,0.000770037,-0.002130682,0.0,ADANIPORTS,0.010404821,0.010832567,0.011252036,0.001205872,0.327330032,352.0,0.053419123
24-02-2009,0.00997411,0.01043464,0.010260447,0.0102594,0.000507171,-0.014377224,0.0,ADANIPORTS,0.01032897,0.010711441,0.011224375,0.001049278,0.339402428,351.25,-0.002130682
25-02-2009,0.010287065,0.010285253,0.010305118,0.010230483,0.000479093,-0.002744079,0.0,ADANIPORTS,0.010324671,0.010615281,0.011176788,0.000939386,0.378645833,346.2,-0.014377224
26-02-2009,0.010041493,0.010129891,0.010212695,0.010225917,0.000448654,-0.000434468,0.0,ADANIPORTS,0.010391924,0.010533606,0.011099509,0.000826589,0.380628272,345.25,-0.002744079
27-02-2009,0.009965126,0.010064161,0.010129515,0.010120903,0.00081385,-0.009997102,0.0,ADANIPORTS,0.010328356,0.010454242,0.011037311,0.000729119,0.316966721,345.1,-0.000434468
02-03-2009,0.009727041,0.009850539,0.009196047,0.009350801,0.000953272,-0.074052393,0.0,ADANIPORTS,0.010114007,0.010294129,0.010928229,0.000896773,0.17580872,341.65,-0.009997102
03-03-2009,0.008765717,0.009169337,0.009017363,0.009054023,0.000262623,-0.030820294,0.0,ADANIPORTS,0.009870792,0.010134015,0.010798519,0.001180822,0.17466232,316.35,-0.074052393
04-03-2009,0.008884011,0.009239549,0.008710828,0.00927927,0.000975454,0.024135682,1.0,ADANIPORTS,0.009678861,0.010035542,0.010694439,0.001299667,0.237943585,306.6,-0.030820294
05-03-2009,0.008825613,0.009266438,0.008995798,0.009181866,0.000405742,-0.010191083,0.0,ADANIPORTS,0.009468197,0.009963576,0.010604189,0.001432834,0.240128558,314.0,0.024135682
06-03-2009,0.008774701,0.009037877,0.009026605,0.009151427,0.000285826,-0.003217503,0.0,ADANIPORTS,0.009272581,0.009833513,0.010513392,0.001431054,0.231651376,310.8,-0.010191083
09-03-2009,0.008891498,0.009072236,0.008826356,0.008789205,0.000205235,-0.038411879,0.0,ADANIPORTS,0.009159265,0.009669084,0.010392589,0.001467065,0.22717049,309.8,-0.003217503
12-03-2009,0.008815131,0.008806328,0.008803251,0.008789205,0.00030367,0.0,0.0,ADANIPORTS,0.009105831,0.00952022,0.010255691,0.001442557,0.256215119,297.9,-0.038411879
13-03-2009,0.008759727,0.009102113,0.009011202,0.009209261,0.000273403,0.04632427,1.0,ADANIPORTS,0.009091705,0.009416816,0.010154501,0.001248173,0.388363998,297.9,0.0
16-03-2009,0.009119101,0.009161868,0.009229935,0.00922448,0.000181134,0.001604107,1.0,ADANIPORTS,0.009100303,0.009315416,0.010061672,0.00094396,0.260817308,311.7,0.04632427
17-03-2009,0.009119101,0.00944869,0.009242258,0.009168168,0.000471628,-0.005925689,0.0,ADANIPORTS,0.009103681,0.009218947,0.009972516,0.000484093,0.257413998,312.2,0.001604107
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
